filepath,dataset,speaker,emotion,label
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-05-01-01-02-05.wav,RAVDESS,05,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-05-01-02-01-05.wav,RAVDESS,05,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-05-01-02-02-05.wav,RAVDESS,05,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-05-02-01-01-05.wav,RAVDESS,05,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-05-02-01-02-05.wav,RAVDESS,05,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-05-02-02-01-05.wav,RAVDESS,05,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-05-02-02-02-05.wav,RAVDESS,05,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-06-01-01-01-05.wav,RAVDESS,05,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-06-01-01-02-05.wav,RAVDESS,05,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-06-01-02-01-05.wav,RAVDESS,05,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-06-01-02-02-05.wav,RAVDESS,05,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-06-02-01-01-05.wav,RAVDESS,05,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-06-02-01-02-05.wav,RAVDESS,05,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-06-02-02-01-05.wav,RAVDESS,05,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_05\03-01-06-02-02-02-05.wav,RAVDESS,05,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-02-01-01-01-06.wav,RAVDESS,06,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-02-01-01-02-06.wav,RAVDESS,06,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-02-01-02-01-06.wav,RAVDESS,06,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-02-01-02-02-06.wav,RAVDESS,06,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-02-02-01-01-06.wav,RAVDESS,06,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-02-02-01-02-06.wav,RAVDESS,06,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-02-02-02-01-06.wav,RAVDESS,06,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-02-02-02-02-06.wav,RAVDESS,06,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-03-01-01-01-06.wav,RAVDESS,06,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-03-01-01-02-06.wav,RAVDESS,06,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-03-01-02-01-06.wav,RAVDESS,06,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-03-01-02-02-06.wav,RAVDESS,06,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-03-02-01-01-06.wav,RAVDESS,06,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-03-02-01-02-06.wav,RAVDESS,06,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-03-02-02-01-06.wav,RAVDESS,06,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-03-02-02-02-06.wav,RAVDESS,06,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-04-01-01-01-06.wav,RAVDESS,06,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-04-01-01-02-06.wav,RAVDESS,06,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-04-01-02-01-06.wav,RAVDESS,06,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-04-01-02-02-06.wav,RAVDESS,06,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-04-02-01-01-06.wav,RAVDESS,06,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-04-02-01-02-06.wav,RAVDESS,06,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-04-02-02-01-06.wav,RAVDESS,06,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-04-02-02-02-06.wav,RAVDESS,06,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-05-01-01-01-06.wav,RAVDESS,06,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-05-01-01-02-06.wav,RAVDESS,06,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-05-01-02-01-06.wav,RAVDESS,06,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-05-01-02-02-06.wav,RAVDESS,06,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-05-02-01-01-06.wav,RAVDESS,06,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-05-02-01-02-06.wav,RAVDESS,06,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-05-02-02-01-06.wav,RAVDESS,06,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-05-02-02-02-06.wav,RAVDESS,06,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-06-01-01-01-06.wav,RAVDESS,06,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-06-01-01-02-06.wav,RAVDESS,06,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-06-01-02-01-06.wav,RAVDESS,06,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-06-01-02-02-06.wav,RAVDESS,06,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-06-02-01-01-06.wav,RAVDESS,06,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-06-02-01-02-06.wav,RAVDESS,06,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-06-02-02-01-06.wav,RAVDESS,06,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_06\03-01-06-02-02-02-06.wav,RAVDESS,06,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-02-01-01-01-07.wav,RAVDESS,07,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-02-01-01-02-07.wav,RAVDESS,07,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-02-01-02-01-07.wav,RAVDESS,07,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-02-01-02-02-07.wav,RAVDESS,07,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-02-02-01-01-07.wav,RAVDESS,07,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-02-02-01-02-07.wav,RAVDESS,07,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-02-02-02-01-07.wav,RAVDESS,07,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-02-02-02-02-07.wav,RAVDESS,07,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-03-01-01-01-07.wav,RAVDESS,07,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-03-01-01-02-07.wav,RAVDESS,07,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-03-01-02-01-07.wav,RAVDESS,07,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-03-01-02-02-07.wav,RAVDESS,07,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-03-02-01-01-07.wav,RAVDESS,07,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-03-02-01-02-07.wav,RAVDESS,07,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-03-02-02-01-07.wav,RAVDESS,07,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-03-02-02-02-07.wav,RAVDESS,07,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-04-01-01-01-07.wav,RAVDESS,07,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-04-01-01-02-07.wav,RAVDESS,07,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-04-01-02-01-07.wav,RAVDESS,07,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-04-01-02-02-07.wav,RAVDESS,07,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-04-02-01-01-07.wav,RAVDESS,07,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-04-02-01-02-07.wav,RAVDESS,07,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-04-02-02-01-07.wav,RAVDESS,07,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-04-02-02-02-07.wav,RAVDESS,07,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-05-01-01-01-07.wav,RAVDESS,07,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-05-01-01-02-07.wav,RAVDESS,07,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-05-01-02-01-07.wav,RAVDESS,07,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-05-01-02-02-07.wav,RAVDESS,07,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-05-02-01-01-07.wav,RAVDESS,07,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-05-02-01-02-07.wav,RAVDESS,07,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-05-02-02-01-07.wav,RAVDESS,07,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-05-02-02-02-07.wav,RAVDESS,07,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-06-01-01-01-07.wav,RAVDESS,07,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-06-01-01-02-07.wav,RAVDESS,07,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-06-01-02-01-07.wav,RAVDESS,07,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-06-01-02-02-07.wav,RAVDESS,07,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-06-02-01-01-07.wav,RAVDESS,07,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-06-02-01-02-07.wav,RAVDESS,07,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-06-02-02-01-07.wav,RAVDESS,07,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_07\03-01-06-02-02-02-07.wav,RAVDESS,07,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-02-01-01-01-08.wav,RAVDESS,08,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-02-01-01-02-08.wav,RAVDESS,08,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-02-01-02-01-08.wav,RAVDESS,08,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-02-01-02-02-08.wav,RAVDESS,08,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-02-02-01-01-08.wav,RAVDESS,08,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-02-02-01-02-08.wav,RAVDESS,08,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-02-02-02-01-08.wav,RAVDESS,08,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-02-02-02-02-08.wav,RAVDESS,08,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-03-01-01-01-08.wav,RAVDESS,08,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-03-01-01-02-08.wav,RAVDESS,08,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-03-01-02-01-08.wav,RAVDESS,08,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-03-01-02-02-08.wav,RAVDESS,08,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-03-02-01-01-08.wav,RAVDESS,08,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-03-02-01-02-08.wav,RAVDESS,08,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-03-02-02-01-08.wav,RAVDESS,08,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-03-02-02-02-08.wav,RAVDESS,08,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-04-01-01-01-08.wav,RAVDESS,08,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-04-01-01-02-08.wav,RAVDESS,08,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-04-01-02-01-08.wav,RAVDESS,08,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-04-01-02-02-08.wav,RAVDESS,08,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-04-02-01-01-08.wav,RAVDESS,08,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-04-02-01-02-08.wav,RAVDESS,08,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-04-02-02-01-08.wav,RAVDESS,08,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-04-02-02-02-08.wav,RAVDESS,08,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-05-01-01-01-08.wav,RAVDESS,08,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-05-01-01-02-08.wav,RAVDESS,08,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-05-01-02-01-08.wav,RAVDESS,08,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-05-01-02-02-08.wav,RAVDESS,08,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-05-02-01-01-08.wav,RAVDESS,08,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-05-02-01-02-08.wav,RAVDESS,08,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-05-02-02-01-08.wav,RAVDESS,08,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-05-02-02-02-08.wav,RAVDESS,08,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-06-01-01-01-08.wav,RAVDESS,08,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-06-01-01-02-08.wav,RAVDESS,08,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-06-01-02-01-08.wav,RAVDESS,08,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-06-01-02-02-08.wav,RAVDESS,08,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-06-02-01-01-08.wav,RAVDESS,08,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-06-02-01-02-08.wav,RAVDESS,08,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-06-02-02-01-08.wav,RAVDESS,08,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_08\03-01-06-02-02-02-08.wav,RAVDESS,08,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-02-01-01-01-09.wav,RAVDESS,09,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-02-01-01-02-09.wav,RAVDESS,09,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-02-01-02-01-09.wav,RAVDESS,09,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-02-01-02-02-09.wav,RAVDESS,09,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-02-02-01-01-09.wav,RAVDESS,09,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-02-02-01-02-09.wav,RAVDESS,09,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-02-02-02-01-09.wav,RAVDESS,09,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-02-02-02-02-09.wav,RAVDESS,09,calm,0
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-03-01-01-01-09.wav,RAVDESS,09,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-03-01-01-02-09.wav,RAVDESS,09,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-03-01-02-01-09.wav,RAVDESS,09,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-03-01-02-02-09.wav,RAVDESS,09,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-03-02-01-01-09.wav,RAVDESS,09,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-03-02-01-02-09.wav,RAVDESS,09,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-03-02-02-01-09.wav,RAVDESS,09,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-03-02-02-02-09.wav,RAVDESS,09,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-04-01-01-01-09.wav,RAVDESS,09,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-04-01-01-02-09.wav,RAVDESS,09,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-04-01-02-01-09.wav,RAVDESS,09,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-04-01-02-02-09.wav,RAVDESS,09,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-04-02-01-01-09.wav,RAVDESS,09,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-04-02-01-02-09.wav,RAVDESS,09,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-04-02-02-01-09.wav,RAVDESS,09,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-04-02-02-02-09.wav,RAVDESS,09,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-05-01-01-01-09.wav,RAVDESS,09,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-05-01-01-02-09.wav,RAVDESS,09,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-05-01-02-01-09.wav,RAVDESS,09,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-05-01-02-02-09.wav,RAVDESS,09,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-05-02-01-01-09.wav,RAVDESS,09,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-05-02-01-02-09.wav,RAVDESS,09,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-05-02-02-01-09.wav,RAVDESS,09,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-05-02-02-02-09.wav,RAVDESS,09,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-06-01-01-01-09.wav,RAVDESS,09,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-06-01-01-02-09.wav,RAVDESS,09,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-06-01-02-01-09.wav,RAVDESS,09,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-06-01-02-02-09.wav,RAVDESS,09,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-06-02-01-01-09.wav,RAVDESS,09,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\ravdess\archive\Actor_09\03-01-06-02-01-02-09.wav,RAVDESS,09,fear,4
